name	version	reason	foreign	repository
infection-monkey	1:v2.2.0.r3599.ga55fc8d-2	explicit	no	blackarch
infip	0.1-7	explicit	no	blackarch
infoga	3:33.79a1c03-3	explicit	no	blackarch
inguma	0.1.1-8	explicit	no	blackarch
iniparser	4.3.0-1	explicit	no	extra
injectus	12.3c01fa0-8	explicit	no	blackarch
inkscape	1.4.4-6	explicit	no	extra
innounp	0.50-1	explicit	no	blackarch
input-devices-support	1.0.3-1	explicit	no	garuda
inquisitor	1:28.12a9ec1-11	explicit	no	blackarch
insanity	117.cf51ff3-1	explicit	no	blackarch
instagramosint	21.30b5735-5	explicit	no	blackarch
instashell	1:44.8f867bd-1	explicit	no	blackarch
intel-compute-runtime	26.35.39758.10-1	explicit	no	extra
intel-gmmlib	22.10.0-1	dependency	no	extra
intel-graphics-compiler	1:2.41.5-1	explicit	no	extra
intel-media-driver	26.2.4-1	dependency	no	extra
intel-oneapi-common	2026.0.0_235-1	explicit	no	extra
intel-oneapi-compiler-dpcpp-cpp-runtime-libs	2026.0.0_947-2	explicit	no	extra
intel-oneapi-compiler-shared-runtime-libs	2026.0.0_947-1	explicit	no	extra
intel-oneapi-mkl	2026.0.0_908-1	dependency	no	extra
intel-oneapi-openmp	2026.0.0_947-1	explicit	no	extra
intel-oneapi-tbb	2023.0.0_724-1	explicit	no	extra
intel-oneapi-tcm	1.5.0_489-1	explicit	no	extra
intel-oneapi-umf	1.1.0_340-2	dependency	no	extra
intel-ucode	20260812-1	explicit	no	extra
intel-undervolt	1.7-3	explicit	no	extra
intellij-idea-community-edition	4:2026.2.3-1	explicit	no	extra
intelmq	3.5.0.r36.gbbe452a20-1	explicit	no	blackarch
intelplot	12.4dd9fc0-1	explicit	no	blackarch
intensio-obfuscator	280.f66a22b-9	explicit	no	blackarch
inter-font	4.1-1	dependency	no	extra
interactsh-client	v1.3.1.r0.g810180a-1	explicit	no	blackarch
intercepter-ng	1.0-4	explicit	no	blackarch
interlace	356.b9eb99f-2	explicit	no	blackarch
interrogate	5.eb5f071-1	explicit	no	blackarch
intersect	2.5-5	explicit	no	blackarch
intltool	0.51.0-6	dependency	no	extra
intrace	1.6-1	explicit	no	blackarch
inundator	0.5-5	explicit	no	blackarch
inurlbr	34.dbf9773-1	explicit	no	blackarch
inviteflood	2.0-6	explicit	no	blackarch
invoke-cradlecrafter	19.3ff8bac-1	explicit	no	blackarch
invoke-dosfuscation	7.6260f5b-1	explicit	no	blackarch
invoke-obfuscation	45.f20e7f8-1	explicit	no	blackarch
inxi	3.3.41.1-1	explicit	no	extra
inzider	1.2-2	explicit	no	blackarch
iodine	0.8.0-2	dependency	no	extra
iosforensic	1.0-5	explicit	no	blackarch
iotop	0.6-13	dependency	no	extra
ip-https-tools	7.170691f-4	explicit	no	blackarch
ip-tracer	92.6b9c454-1	explicit	no	blackarch
ip2clue	0.0.95-1	explicit	no	blackarch
ipaudit	1.1-2	explicit	no	blackarch
ipba2	1:95.c03bd85-5	explicit	no	blackarch
ipcalc	0.51-2	dependency	no	extra
ipcountry	2.3-1	explicit	no	blackarch
ipdecap	96.45d2a7d-2	explicit	no	blackarch
iphoneanalyzer	2.1.0-3	explicit	no	blackarch
ipmipwn	6.74a08a8-4	explicit	no	blackarch
ipmitool	1.8.19-4	dependency	no	extra
ipobfuscator	27.f005262-1	explicit	no	blackarch
ipp-usb	0.9.34-2	explicit	no	extra
iproute2	7.2.0-1	explicit	no	core
ipscan	3.10.0-1	explicit	no	chaotic-aur
ipsourcebypass	1.2.r17.gd89edb1-2	explicit	no	blackarch
iptables	1:1.8.13-1	explicit	no	core
iptodomain	18.f1afcd7-3	explicit	no	blackarch
iptv	138.ae6457b-3	explicit	no	blackarch
iputils	20250605-1	explicit	no	core
ipv4bypass	26.844d2d8-1	explicit	no	blackarch
ipv666	182.ad45ae8-2	explicit	no	blackarch
ipv6toolkit	861.9ee80b6-2	explicit	no	blackarch
ipython	9.17.1-1	dependency	no	extra
ipython2	5.10.0-4	dependency	no	blackarch
ircsnapshot	94.cb02a85-2	explicit	no	blackarch
irpas	0.11-1	explicit	no	blackarch
isf	68.5228865-4	explicit	no	blackarch
isip	2.fad1f10-5	explicit	no	blackarch
isme	0.12-11	explicit	no	blackarch
iso-codes	4.20.1-1	dependency	no	extra
isr-form	1.0-7	explicit	no	blackarch
issniff	294.79c6c2a-1	explicit	no	blackarch
itpp	4.3.1-3	dependency	no	blackarch
ivre	0.9.21.dev163-1	explicit	no	blackarch
ivre-docs	0.9.21.dev163-1	explicit	no	blackarch
ivre-web	0.9.21.dev163-1	explicit	no	blackarch
iw	6.17-1	dependency	no	core
iwd	3.12-2	explicit	no	extra
ja3	117.cb29184-10	explicit	no	blackarch
jaadas	0.1-1	explicit	no	blackarch
jack-support	1-2	explicit	no	garuda
jack_capture	0.9.73post1-1	explicit	yes	foreign
jack_capture-debug	0.9.73post1-1	explicit	yes	foreign
jack_utils	0.0.1-3	explicit	no	extra
jackdaw	417.19e38d1-2	explicit	no	blackarch
jad	1.5.8e-12	dependency	no	extra
jadx	1.5.6-1	dependency	no	extra
jaeles	234.d40305f-1	explicit	no	blackarch
jaidam	18.15e0fec-3	explicit	no	blackarch
jamesdsp	2.7.0-5.3	explicit	no	chaotic-aur
jansson	2.15.1-1	dependency	no	core
jasper	4.2.9-1	dependency	no	extra
jast	17.361ecde-9	explicit	no	blackarch
java-environment-common	3-6	explicit	no	extra
java-openjfx	28.9-2	explicit	no	chaotic-aur
java-runtime-common	3-6	explicit	no	extra
java24-openjfx-bin	24.0.2-3	dependency	no	blackarch
javasnoop	1.1-8	explicit	no	blackarch
jbe	0.1.1-1	explicit	no	blackarch
jbig2dec	0.20-2	dependency	no	extra
jbigkit	2.1-8	dependency	no	extra
jboss-autopwn	2.986085d-1	explicit	no	blackarch
jbrofuzz	2.5-3	explicit	no	blackarch
jbrute	1:0.99-5	explicit	no	blackarch
jcrack	0.3.6-1	explicit	no	blackarch
jd-cli	1.2.0-1	explicit	no	blackarch
jd-gui	1.6.6-3	explicit	no	blackarch
jdeserialize	31.20635ba-1	explicit	no	blackarch
jdk-openjdk	27.u35-1	dependency	no	extra
jdk11-openjdk	11.0.32.1.u1-1	dependency	no	extra
jdk17-openjdk	17.0.20.1.u1-1	dependency	no	extra
jdk21-openjdk	21.0.12.1.u1-1	explicit	no	extra
jdk8-openjdk	8.504.u01-1	dependency	no	extra
jeangrey	43.9bf3cf4-5	explicit	no	blackarch
jeb-android	3.7.0.201909272058-1	explicit	no	blackarch
jeb-arm	5.20.0.202411121942-1	explicit	no	blackarch
jeb-intel	1:3.7.0.201909272058-1	explicit	no	blackarch
jeb-mips	1:5.20.0.202411121942-1	explicit	no	blackarch
jeb-webasm	3.7.0.201909272058-1	explicit	no	blackarch
jefferson	v0.4.7.r7.ged97d92-1	explicit	no	blackarch
jemalloc	1:5.4.0-1	dependency	no	extra
jenkins	2.582-1	explicit	no	extra
jeopardize	5.34f1d07-9	explicit	no	blackarch
jexboss	86.338b531-3	explicit	no	blackarch
jfsutils	1.1.15-9	explicit	no	core
jhead	3.08-3	dependency	no	extra
jinjector	25.c1578da-1	explicit	no	blackarch
jira-scan	7.447d0ec-4	explicit	no	blackarch
jitsi-meet-desktop	2026.8.0-1	explicit	no	chaotic-aur
jndi-injection-exploit	10.2dc4018-1	explicit	no	blackarch
jnetmap	0.5.5-1	explicit	no	blackarch
john	1.9.0.jumbo1-13	dependency	no	extra
johnny	20120424-9	explicit	no	blackarch
jok3r	447.0761996-9	explicit	no	blackarch
jomplug	0.1-3	explicit	no	blackarch
jondo	00.20.001-1	explicit	no	blackarch
jooforce	11.43c21ad-2	explicit	no	blackarch
joomlascan	1.2-5	explicit	no	blackarch
joomlavs	254.eea7500-13	explicit	no	blackarch
joomscan	1:83.2ea8cc7-3	dependency	no	blackarch
jpegdump	0.0.7-3	explicit	no	blackarch
jpexs-decompiler	15.1.0-1	explicit	no	blackarch
jq	1.8.2-1	dependency	no	extra
jre8-openjdk	8.504.u01-1	dependency	no	extra
jre8-openjdk-headless	8.504.u01-1	dependency	no	extra
js140	140.16.0-1	explicit	no	extra
jsearch	44.87cf9c1-6	explicit	no	blackarch
jsfuck	242.6f8fdf3-1	explicit	no	blackarch
jshell	7.ee3c92d-6	explicit	no	blackarch
json-c	0.19-1	dependency	no	core
json-glib	1.10.8-1	dependency	no	extra
json-schema-validator	2.4.0-2	dependency	no	extra
jsonbee	30.c0c87fc-1	explicit	no	blackarch
jsoncpp	1.9.8-1	dependency	no	extra
jsonrpc-glib	3.44.2-1	explicit	no	extra
jsparser	31.ccd3ab6-5	explicit	no	blackarch
jsql-injection	0.115-1	explicit	no	blackarch
jstillery	65.512e9af-1	explicit	no	blackarch
judy	1.0.5-10	dependency	no	extra
juicy-potato	53.744d321-1	explicit	no	blackarch
junkie	1365.70a83d6-1	explicit	no	blackarch
jupyter-nbformat	5.11.1-1	dependency	no	extra
justdecompile	22018-2	explicit	no	blackarch
juumla	114.4c6f746-1	explicit	no	blackarch
jwscan	7.874b3a5-2	explicit	no	blackarch
jwt-cracker	23.8130879-2	explicit	no	blackarch
jwt-hack	v2.6.0.r119.g225c7c6-1	explicit	no	blackarch
jwt-key-recovery	11.094df95-6	explicit	no	blackarch
jwt-tool	1:v2.3.0.r0.g3bc7407-2	explicit	no	blackarch
jwtcat	77.f80f3d9-7	explicit	no	blackarch
jynx2	1:1.2bcbebf-1	explicit	no	blackarch
jython	2.7.4-3	dependency	no	extra
k55	86.b3c4aa9-1	explicit	no	blackarch
kacak	1.0-3	explicit	no	blackarch
kaccounts-integration	26.08.1-1	dependency	no	extra
kactivitymanagerd	6.7.5-1	dependency	no	extra
kadimus	183.ac5f438-1	explicit	no	blackarch
kalibrate-rtl	69.340003e-1	dependency	no	blackarch
kamene	0.32-8	dependency	no	extra
kamerka	1:48.1f301e8-1	explicit	no	blackarch
karchive	6.30.0-1	dependency	no	extra
katana-framework	1.0.0.1-4	explicit	no	blackarch
katana-pd	1:v1.6.1.r186.gc1de26d-1	explicit	no	blackarch
kate	26.08.1-1	explicit	no	extra
katsnoop	0.1-2	explicit	no	blackarch
kauth	6.30.0-1	dependency	no	extra
kautilya	52.1c9d5b0-13	explicit	no	blackarch
kbd	2.10.0-1	dependency	no	core
kbookmarks	6.30.0-1	dependency	no	extra
kcalendarcore	6.30.0-1	explicit	no	extra
kcalutils	26.08.1-1	explicit	no	extra
kcmutils	6.30.0-1	dependency	no	extra
kcodecs	6.30.0-1	dependency	no	extra
kcolorpicker	0.3.1-6	dependency	no	extra
kcolorscheme	6.30.0-1	dependency	no	extra
kcompletion	6.30.0-1	dependency	no	extra
kcompletion5	5.116.0-2	explicit	no	extra
kconfig	6.30.0-1	dependency	no	extra
kconfig5	5.116.0-2	explicit	no	extra
kconfigwidgets	6.30.0-1	dependency	no	extra
kcontacts	1:6.30.0-1	dependency	no	extra
kcoreaddons	6.30.0-1	dependency	no	extra
kcoreaddons5	5.116.0-2	explicit	no	extra
kcrash	6.30.0-1	dependency	no	extra
kcrash5	5.116.0-2	explicit	no	extra
kdav	1:6.30.0-1	explicit	no	extra
kdbusaddons	6.30.0-1	dependency	no	extra
kddockwidgets	2.4.1-1	explicit	no	extra
kde-cli-tools	6.7.5-1	dependency	no	extra
kde-gtk-config	6.7.5-1	explicit	no	extra
kdeclarative	6.30.0-1	dependency	no	extra
kdeconnect	26.08.1-1	explicit	no	extra
kdecoration	6.7.5-1	dependency	no	extra
kded	6.30.0-1	dependency	no	extra
kdegraphics-mobipocket	26.08.1-1	dependency	no	extra
kdegraphics-thumbnailers	26.08.1-1	explicit	no	extra
kdenlive	26.08.1-1	explicit	no	extra
kdepim-runtime	26.08.1-1	explicit	no	extra
kdeplasma-addons	6.7.5-1	explicit	no	extra
kdesu	6.30.0-1	dependency	no	extra
kdevelop	26.08.1-1	explicit	no	extra
kdialog	26.08.1-1	dependency	no	extra
kdnssd	6.30.0-1	dependency	no	extra
kdoctools	6.30.0-1	explicit	no	extra
kdsingleapplication	1.2.1-1	explicit	no	extra
kdsoap	2.3.0-1	dependency	no	extra
kdsoap-ws-discovery-client	0.4.0-3	dependency	no	extra
keepassxc	2.7.12-5	explicit	no	extra
keimpx	3:300.37190f4-8	explicit	no	blackarch
kekeo	2.2.0_20211214-1	explicit	no	blackarch
kerbcrack	1.3d3-1	explicit	no	blackarch
kerberoast	1:0.2.0.r9.g82f5bb2-6	explicit	no	blackarch
kerbrute	90.9cfb81e-2	explicit	no	blackarch
kernel-modules-hook	0.1.7-3	dependency	no	extra
kernelpop	238.b3467d3-1	explicit	no	blackarch
kexec-tools	2.0.32-1	explicit	no	extra
keye	29.d44a578-10	explicit	no	blackarch
keystone	0.9.2-8	dependency	no	extra
keyutils	1.6.3-4	dependency	no	core
kf6-servicemenus-rootactions	1.2.0-1	explicit	no	chaotic-aur
kfilemetadata	6.30.0-1	dependency	no	extra
kglobalaccel	6.30.0-1	dependency	no	extra
kglobalacceld	6.7.5-1	dependency	no	extra
kguiaddons	6.30.0-1	dependency	no	extra
kguiaddons5	5.116.0-2	explicit	no	extra
kh2hc	0.1.0.r2.g96b9e68-1	explicit	no	blackarch
khc	0.2-4	explicit	no	blackarch
kholidays	1:6.30.0-1	dependency	no	extra
ki18n	6.30.0-1	dependency	no	extra
ki18n5	5.116.0-2	explicit	no	extra
kicad	10.0.6-2	explicit	no	extra
kickthemout	212.861aea2-9	explicit	no	blackarch
kiconthemes	6.30.0-1	dependency	no	extra
kid3	3.10.1-2	explicit	no	extra
kid3-common	3.10.1-2	explicit	no	extra
kidentitymanagement	26.08.1-1	explicit	no	extra
kidletime	6.30.0-1	dependency	no	extra
killcast	30.ee81cfa-9	explicit	no	blackarch
killerbee	398.748740d-7	explicit	no	blackarch
kimageannotator	0.7.2-2	dependency	no	extra
kimageformats	6.30.0-2	explicit	no	extra
kimap	26.08.1-1	explicit	no	extra
kimi	28.e7cafda-4	explicit	no	blackarch
kinfocenter	6.7.5-1	explicit	no	extra
kio	6.30.0-1	dependency	no	extra
kio-extras	26.08.1-2	dependency	no	extra
kio-fuse	5.1.1-2	dependency	no	extra
kippo	287.b9eb06a-3	explicit	no	blackarch
kirigami	6.30.0-1	dependency	no	extra
kirigami-addons	1.14.2-1	dependency	no	extra
kismet	2025_09_R1-4	dependency	no	extra
kismet-earth	1:0.1-12	explicit	no	blackarch
kismet2earth	2.0-2	explicit	no	blackarch
kismon	1.0.3-8	explicit	no	blackarch
kissfft	131.2.0-2	dependency	no	extra
kitemmodels	6.30.0-1	dependency	no	extra
kitemviews	6.30.0-1	dependency	no	extra
kitemviews5	5.116.0-2	explicit	no	extra
kiterunner	19.7d5824c-1	explicit	no	blackarch
kitty-framework	352.cb07609-3	explicit	no	blackarch
kjobwidgets	6.30.0-1	dependency	no	extra
klar	2.4.0-1	explicit	no	blackarch
kldap	26.08.1-1	explicit	no	extra
klee	2.1-2	explicit	no	blackarch
klee-uclibc	1.4-1	dependency	no	blackarch
klogger	1.0-6	explicit	no	blackarch
kmail	26.08.1-1	explicit	no	extra
kmail-account-wizard	26.08.1-1	explicit	no	extra
kmailtransport	26.08.1-1	explicit	no	extra
kmbox	26.08.1-1	explicit	no	extra
kmenuedit	6.7.5-1	dependency	no	extra
kmime	1:6.30.0-1	explicit	no	extra
kmod	34.2-1	dependency	no	core
knewstuff	6.30.0-1	dependency	no	extra
knighttime	6.7.5-1	dependency	no	extra
knock	2:116.da43fdd-1	explicit	no	blackarch
knotifications	6.30.0-1	dependency	no	extra
knotifyconfig	6.30.0-1	dependency	no	extra
knxmap	252.6f40dd1-7	explicit	no	blackarch
koadic	2:3.457f9a3-3	explicit	no	blackarch
kodi	21.3-12	explicit	no	extra
kodi-eventclients	21.3-12	explicit	no	extra
kodi-platform	20251221.844cf3e-2	explicit	no	extra
kolkata	3.0-4	explicit	no	blackarch
kolourpaint	26.08.1-1	explicit	no	extra
konan	23.7b5ac80-1	explicit	no	blackarch
konsole	26.08.1-1	explicit	no	extra
kontactinterface	26.08.1-1	explicit	no	extra
kontainer-git	1.6.2.r0.g25e428a-1.1	explicit	no	chaotic-aur
kpackage	6.30.0-1	dependency	no	extra
kparts	6.30.0-1	dependency	no	extra
kpeople	6.30.0-1	dependency	no	extra
kpimtextedit	26.08.1-1	explicit	no	extra
kpipewire	6.7.5-1	dependency	no	extra
kpmcore	26.08.1-1	dependency	no	extra
kpty	6.30.0-1	dependency	no	extra
kquickcharts	6.30.0-1	dependency	no	extra
kquickimageeditor	0.7.0.1-1	explicit	no	extra
kraken	32.368a837-1	explicit	no	blackarch
krb5	1.22.2-1	dependency	no	core
krbjack	1.2.0-5	explicit	no	blackarch
krbrelayx	69.10b45a3-1	explicit	no	blackarch
krdp	6.7.5-1	explicit	no	extra
krfb	26.08.1-1	explicit	no	extra
krita	6.0.4-2	explicit	no	extra
krita-plugin-gmic	3.7.4.1-3	explicit	no	extra
krunner	6.30.0-1	dependency	no	extra
ksanecore	26.08.1-1	explicit	no	extra
kscan	v1.85.r55.gcf76af2-1	explicit	no	blackarch
